env,state_x,sample_y,num_games,num_success,pass_rate,mean_reward,std_reward,min_reward,max_reward,notebook_hash,notebook_size_lines,reference_prompt_matches_template
frozen_lake,20,6,10,2,0.2,0.2,0.4216370213557839,0.0,1.0,ed8ef4637beb58ef226188b96bdd384b028196cb1bb3b475149cb98d3cc5f7f0,17,True
frozen_lake,20,7,10,5,0.5,0.5,0.5270462766947299,0.0,1.0,ed8ef4637beb58ef226188b96bdd384b028196cb1bb3b475149cb98d3cc5f7f0,17,True
frozen_lake,20,8,10,4,0.4,0.4,0.5163977794943223,0.0,1.0,ed8ef4637beb58ef226188b96bdd384b028196cb1bb3b475149cb98d3cc5f7f0,17,True
frozen_lake,21,1,10,6,0.6,0.6,0.5163977794943223,0.0,1.0,0ea181f60ff028c158e29fde3e38211870359565a4bb2dc013ab441bc7eecc71,18,True
frozen_lake,21,2,10,5,0.5,0.5,0.5270462766947299,0.0,1.0,0ea181f60ff028c158e29fde3e38211870359565a4bb2dc013ab441bc7eecc71,18,True
frozen_lake,21,3,10,1,0.1,0.1,0.31622776601683794,0.0,1.0,0ea181f60ff028c158e29fde3e38211870359565a4bb2dc013ab441bc7eecc71,18,True
frozen_lake,21,4,10,8,0.8,0.8,0.4216370213557839,0.0,1.0,0ea181f60ff028c158e29fde3e38211870359565a4bb2dc013ab441bc7eecc71,18,True
frozen_lake,21,5,10,3,0.3,0.3,0.48304589153964794,0.0,1.0,0ea181f60ff028c158e29fde3e38211870359565a4bb2dc013ab441bc7eecc71,18,True
frozen_lake,21,6,10,4,0.4,0.4,0.5163977794943223,0.0,1.0,0ea181f60ff028c158e29fde3e38211870359565a4bb2dc013ab441bc7eecc71,18,True
frozen_lake,21,7,10,5,0.5,0.5,0.5270462766947299,0.0,1.0,0ea181f60ff028c158e29fde3e38211870359565a4bb2dc013ab441bc7eecc71,18,True
frozen_lake,21,8,10,5,0.5,0.5,0.5270462766947299,0.0,1.0,0ea181f60ff028c158e29fde3e38211870359565a4bb2dc013ab441bc7eecc71,18,True
frozen_lake,22,1,10,2,0.2,0.2,0.4216370213557839,0.0,1.0,0d446f0684ee1c26f883e09dc4deffee51563bb2b7a88b46e50204b3a4301818,19,True
frozen_lake,22,2,10,1,0.1,0.1,0.31622776601683794,0.0,1.0,0d446f0684ee1c26f883e09dc4deffee51563bb2b7a88b46e50204b3a4301818,19,True
frozen_lake,22,3,10,5,0.5,0.5,0.5270462766947299,0.0,1.0,0d446f0684ee1c26f883e09dc4deffee51563bb2b7a88b46e50204b3a4301818,19,True
frozen_lake,22,4,10,3,0.3,0.3,0.48304589153964794,0.0,1.0,0d446f0684ee1c26f883e09dc4deffee51563bb2b7a88b46e50204b3a4301818,19,True
frozen_lake,22,5,10,5,0.5,0.5,0.5270462766947299,0.0,1.0,0d446f0684ee1c26f883e09dc4deffee51563bb2b7a88b46e50204b3a4301818,19,True
frozen_lake,22,6,10,5,0.5,0.5,0.5270462766947299,0.0,1.0,0d446f0684ee1c26f883e09dc4deffee51563bb2b7a88b46e50204b3a4301818,19,True
frozen_lake,22,7,10,4,0.4,0.4,0.5163977794943223,0.0,1.0,0d446f0684ee1c26f883e09dc4deffee51563bb2b7a88b46e50204b3a4301818,19,True
frozen_lake,22,8,10,4,0.4,0.4,0.5163977794943223,0.0,1.0,0d446f0684ee1c26f883e09dc4deffee51563bb2b7a88b46e50204b3a4301818,19,True
frozen_lake,23,1,10,3,0.3,0.3,0.48304589153964794,0.0,1.0,afc571975a448d74c40edb02920f102e0a5a04949a814199a552f3c6de1201e4,19,True
frozen_lake,23,2,10,5,0.5,0.5,0.5270462766947299,0.0,1.0,afc571975a448d74c40edb02920f102e0a5a04949a814199a552f3c6de1201e4,19,True
frozen_lake,23,3,10,4,0.4,0.4,0.5163977794943223,0.0,1.0,afc571975a448d74c40edb02920f102e0a5a04949a814199a552f3c6de1201e4,19,True
frozen_lake,23,4,10,8,0.8,0.8,0.4216370213557839,0.0,1.0,afc571975a448d74c40edb02920f102e0a5a04949a814199a552f3c6de1201e4,19,True
frozen_lake,23,5,10,5,0.5,0.5,0.5270462766947299,0.0,1.0,afc571975a448d74c40edb02920f102e0a5a04949a814199a552f3c6de1201e4,19,True
frozen_lake,23,6,10,4,0.4,0.4,0.5163977794943223,0.0,1.0,afc571975a448d74c40edb02920f102e0a5a04949a814199a552f3c6de1201e4,19,True
frozen_lake,23,7,10,4,0.4,0.4,0.5163977794943223,0.0,1.0,afc571975a448d74c40edb02920f102e0a5a04949a814199a552f3c6de1201e4,19,True
frozen_lake,23,8,10,3,0.3,0.3,0.48304589153964794,0.0,1.0,afc571975a448d74c40edb02920f102e0a5a04949a814199a552f3c6de1201e4,19,True
frozen_lake,24,1,10,5,0.5,0.5,0.5270462766947299,0.0,1.0,afc571975a448d74c40edb02920f102e0a5a04949a814199a552f3c6de1201e4,19,True
frozen_lake,24,2,10,4,0.4,0.4,0.5163977794943223,0.0,1.0,afc571975a448d74c40edb02920f102e0a5a04949a814199a552f3c6de1201e4,19,True
frozen_lake,24,3,10,6,0.6,0.6,0.5163977794943223,0.0,1.0,afc571975a448d74c40edb02920f102e0a5a04949a814199a552f3c6de1201e4,19,True
frozen_lake,24,4,10,4,0.4,0.4,0.5163977794943223,0.0,1.0,afc571975a448d74c40edb02920f102e0a5a04949a814199a552f3c6de1201e4,19,True
frozen_lake,24,5,10,6,0.6,0.6,0.5163977794943223,0.0,1.0,afc571975a448d74c40edb02920f102e0a5a04949a814199a552f3c6de1201e4,19,True
frozen_lake,24,6,10,3,0.3,0.3,0.48304589153964794,0.0,1.0,afc571975a448d74c40edb02920f102e0a5a04949a814199a552f3c6de1201e4,19,True
frozen_lake,24,7,10,3,0.3,0.3,0.48304589153964794,0.0,1.0,afc571975a448d74c40edb02920f102e0a5a04949a814199a552f3c6de1201e4,19,True
frozen_lake,24,8,10,3,0.3,0.3,0.48304589153964794,0.0,1.0,afc571975a448d74c40edb02920f102e0a5a04949a814199a552f3c6de1201e4,19,True
frozen_lake,25,1,10,3,0.3,0.3,0.48304589153964794,0.0,1.0,f85292df2c9e40cf0d4f253efd9b4fa84ccac83a4606c62ee56b90ba7656b766,20,True
frozen_lake,25,2,10,6,0.6,0.6,0.5163977794943223,0.0,1.0,f85292df2c9e40cf0d4f253efd9b4fa84ccac83a4606c62ee56b90ba7656b766,20,True
frozen_lake,25,3,10,4,0.4,0.4,0.5163977794943223,0.0,1.0,f85292df2c9e40cf0d4f253efd9b4fa84ccac83a4606c62ee56b90ba7656b766,20,True
frozen_lake,25,4,10,2,0.2,0.2,0.4216370213557839,0.0,1.0,f85292df2c9e40cf0d4f253efd9b4fa84ccac83a4606c62ee56b90ba7656b766,20,True
frozen_lake,25,5,10,4,0.4,0.4,0.5163977794943223,0.0,1.0,f85292df2c9e40cf0d4f253efd9b4fa84ccac83a4606c62ee56b90ba7656b766,20,True
frozen_lake,25,6,10,2,0.2,0.2,0.4216370213557839,0.0,1.0,f85292df2c9e40cf0d4f253efd9b4fa84ccac83a4606c62ee56b90ba7656b766,20,True
frozen_lake,25,7,10,2,0.2,0.2,0.4216370213557839,0.0,1.0,f85292df2c9e40cf0d4f253efd9b4fa84ccac83a4606c62ee56b90ba7656b766,20,True
frozen_lake,25,8,10,3,0.3,0.3,0.48304589153964794,0.0,1.0,f85292df2c9e40cf0d4f253efd9b4fa84ccac83a4606c62ee56b90ba7656b766,20,True
frozen_lake,26,1,10,4,0.4,0.4,0.5163977794943223,0.0,1.0,f85292df2c9e40cf0d4f253efd9b4fa84ccac83a4606c62ee56b90ba7656b766,20,True
frozen_lake,26,2,10,4,0.4,0.4,0.5163977794943223,0.0,1.0,f85292df2c9e40cf0d4f253efd9b4fa84ccac83a4606c62ee56b90ba7656b766,20,True
frozen_lake,26,3,10,4,0.4,0.4,0.5163977794943223,0.0,1.0,f85292df2c9e40cf0d4f253efd9b4fa84ccac83a4606c62ee56b90ba7656b766,20,True
frozen_lake,26,4,10,5,0.5,0.5,0.5270462766947299,0.0,1.0,f85292df2c9e40cf0d4f253efd9b4fa84ccac83a4606c62ee56b90ba7656b766,20,True
frozen_lake,26,5,10,4,0.4,0.4,0.5163977794943223,0.0,1.0,f85292df2c9e40cf0d4f253efd9b4fa84ccac83a4606c62ee56b90ba7656b766,20,True
frozen_lake,26,6,10,6,0.6,0.6,0.5163977794943223,0.0,1.0,f85292df2c9e40cf0d4f253efd9b4fa84ccac83a4606c62ee56b90ba7656b766,20,True
frozen_lake,26,7,10,4,0.4,0.4,0.5163977794943223,0.0,1.0,f85292df2c9e40cf0d4f253efd9b4fa84ccac83a4606c62ee56b90ba7656b766,20,True
frozen_lake,26,8,10,3,0.3,0.3,0.48304589153964794,0.0,1.0,f85292df2c9e40cf0d4f253efd9b4fa84ccac83a4606c62ee56b90ba7656b766,20,True
frozen_lake,27,1,10,6,0.6,0.6,0.5163977794943223,0.0,1.0,b5d2089cdb546449cdfe40a51c0021593a5477b8795df1892a8d6cf4a8baafb4,21,True
frozen_lake,27,2,10,4,0.4,0.4,0.5163977794943223,0.0,1.0,b5d2089cdb546449cdfe40a51c0021593a5477b8795df1892a8d6cf4a8baafb4,21,True
frozen_lake,27,3,10,4,0.4,0.4,0.5163977794943223,0.0,1.0,b5d2089cdb546449cdfe40a51c0021593a5477b8795df1892a8d6cf4a8baafb4,21,True
frozen_lake,27,4,10,3,0.3,0.3,0.48304589153964794,0.0,1.0,b5d2089cdb546449cdfe40a51c0021593a5477b8795df1892a8d6cf4a8baafb4,21,True
frozen_lake,27,5,10,4,0.4,0.4,0.5163977794943223,0.0,1.0,b5d2089cdb546449cdfe40a51c0021593a5477b8795df1892a8d6cf4a8baafb4,21,True
frozen_lake,27,6,10,4,0.4,0.4,0.5163977794943223,0.0,1.0,b5d2089cdb546449cdfe40a51c0021593a5477b8795df1892a8d6cf4a8baafb4,21,True
frozen_lake,27,7,10,3,0.3,0.3,0.48304589153964794,0.0,1.0,b5d2089cdb546449cdfe40a51c0021593a5477b8795df1892a8d6cf4a8baafb4,21,True
frozen_lake,27,8,10,3,0.3,0.3,0.48304589153964794,0.0,1.0,b5d2089cdb546449cdfe40a51c0021593a5477b8795df1892a8d6cf4a8baafb4,21,True
frozen_lake,28,1,10,3,0.3,0.3,0.48304589153964794,0.0,1.0,abed13f1d03331c8e80676e3b05137d595ce20ac697c723feae303b828260fbe,22,True
frozen_lake,28,2,10,2,0.2,0.2,0.4216370213557839,0.0,1.0,abed13f1d03331c8e80676e3b05137d595ce20ac697c723feae303b828260fbe,22,True
frozen_lake,28,3,10,4,0.4,0.4,0.5163977794943223,0.0,1.0,abed13f1d03331c8e80676e3b05137d595ce20ac697c723feae303b828260fbe,22,True
frozen_lake,28,4,10,1,0.1,0.1,0.31622776601683794,0.0,1.0,abed13f1d03331c8e80676e3b05137d595ce20ac697c723feae303b828260fbe,22,True
frozen_lake,28,5,10,2,0.2,0.2,0.4216370213557839,0.0,1.0,abed13f1d03331c8e80676e3b05137d595ce20ac697c723feae303b828260fbe,22,True
frozen_lake,28,6,10,3,0.3,0.3,0.48304589153964794,0.0,1.0,abed13f1d03331c8e80676e3b05137d595ce20ac697c723feae303b828260fbe,22,True
frozen_lake,28,7,10,5,0.5,0.5,0.5270462766947299,0.0,1.0,abed13f1d03331c8e80676e3b05137d595ce20ac697c723feae303b828260fbe,22,True
frozen_lake,28,8,10,4,0.4,0.4,0.5163977794943223,0.0,1.0,abed13f1d03331c8e80676e3b05137d595ce20ac697c723feae303b828260fbe,22,True
frozen_lake,29,1,10,2,0.2,0.2,0.4216370213557839,0.0,1.0,f154e43ddf706cf687878f4f629789c695bb725fd8cd572b69a20e8eb8533850,22,True
frozen_lake,29,2,10,4,0.4,0.4,0.5163977794943223,0.0,1.0,f154e43ddf706cf687878f4f629789c695bb725fd8cd572b69a20e8eb8533850,22,True
frozen_lake,29,3,10,2,0.2,0.2,0.4216370213557839,0.0,1.0,f154e43ddf706cf687878f4f629789c695bb725fd8cd572b69a20e8eb8533850,22,True
frozen_lake,29,4,10,4,0.4,0.4,0.5163977794943223,0.0,1.0,f154e43ddf706cf687878f4f629789c695bb725fd8cd572b69a20e8eb8533850,22,True
frozen_lake,29,5,10,6,0.6,0.6,0.5163977794943223,0.0,1.0,f154e43ddf706cf687878f4f629789c695bb725fd8cd572b69a20e8eb8533850,22,True
frozen_lake,29,6,10,4,0.4,0.4,0.5163977794943223,0.0,1.0,f154e43ddf706cf687878f4f629789c695bb725fd8cd572b69a20e8eb8533850,22,True
frozen_lake,29,7,10,4,0.4,0.4,0.5163977794943223,0.0,1.0,f154e43ddf706cf687878f4f629789c695bb725fd8cd572b69a20e8eb8533850,22,True
frozen_lake,29,8,10,2,0.2,0.2,0.4216370213557839,0.0,1.0,f154e43ddf706cf687878f4f629789c695bb725fd8cd572b69a20e8eb8533850,22,True
frozen_lake,30,1,10,2,0.2,0.2,0.4216370213557839,0.0,1.0,a3f769caeb93e314e929e656646bb30e70e0ac3021bec8ff71d3a13a0c736bff,22,True
frozen_lake,30,2,10,1,0.1,0.1,0.31622776601683794,0.0,1.0,a3f769caeb93e314e929e656646bb30e70e0ac3021bec8ff71d3a13a0c736bff,22,True
frozen_lake,30,3,10,3,0.3,0.3,0.48304589153964794,0.0,1.0,a3f769caeb93e314e929e656646bb30e70e0ac3021bec8ff71d3a13a0c736bff,22,True
frozen_lake,30,4,10,5,0.5,0.5,0.5270462766947299,0.0,1.0,a3f769caeb93e314e929e656646bb30e70e0ac3021bec8ff71d3a13a0c736bff,22,True
frozen_lake,30,5,10,3,0.3,0.3,0.48304589153964794,0.0,1.0,a3f769caeb93e314e929e656646bb30e70e0ac3021bec8ff71d3a13a0c736bff,22,True
frozen_lake,30,6,10,4,0.4,0.4,0.5163977794943223,0.0,1.0,a3f769caeb93e314e929e656646bb30e70e0ac3021bec8ff71d3a13a0c736bff,22,True
frozen_lake,30,7,10,3,0.3,0.3,0.48304589153964794,0.0,1.0,a3f769caeb93e314e929e656646bb30e70e0ac3021bec8ff71d3a13a0c736bff,22,True
frozen_lake,30,8,10,4,0.4,0.4,0.5163977794943223,0.0,1.0,a3f769caeb93e314e929e656646bb30e70e0ac3021bec8ff71d3a13a0c736bff,22,True
frozen_lake,31,1,10,4,0.4,0.4,0.5163977794943223,0.0,1.0,a93de526813e3fc00dc28c810a8ecaa1128a947462dbaaa81b1cf20e5306d0a2,23,True
frozen_lake,31,2,10,4,0.4,0.4,0.5163977794943223,0.0,1.0,a93de526813e3fc00dc28c810a8ecaa1128a947462dbaaa81b1cf20e5306d0a2,23,True
frozen_lake,31,3,10,5,0.5,0.5,0.5270462766947299,0.0,1.0,a93de526813e3fc00dc28c810a8ecaa1128a947462dbaaa81b1cf20e5306d0a2,23,True
frozen_lake,31,4,10,2,0.2,0.2,0.4216370213557839,0.0,1.0,a93de526813e3fc00dc28c810a8ecaa1128a947462dbaaa81b1cf20e5306d0a2,23,True
frozen_lake,31,5,10,2,0.2,0.2,0.4216370213557839,0.0,1.0,a93de526813e3fc00dc28c810a8ecaa1128a947462dbaaa81b1cf20e5306d0a2,23,True
frozen_lake,31,6,10,5,0.5,0.5,0.5270462766947299,0.0,1.0,a93de526813e3fc00dc28c810a8ecaa1128a947462dbaaa81b1cf20e5306d0a2,23,True
frozen_lake,31,7,10,4,0.4,0.4,0.5163977794943223,0.0,1.0,a93de526813e3fc00dc28c810a8ecaa1128a947462dbaaa81b1cf20e5306d0a2,23,True
frozen_lake,31,8,10,4,0.4,0.4,0.5163977794943223,0.0,1.0,a93de526813e3fc00dc28c810a8ecaa1128a947462dbaaa81b1cf20e5306d0a2,23,True
frozen_lake,32,1,10,2,0.2,0.2,0.4216370213557839,0.0,1.0,72c448e7bb19cf77cbfc5b79a53808f85dc07f7ab1db42b5e9599ce351740f58,24,True
frozen_lake,32,2,10,1,0.1,0.1,0.31622776601683794,0.0,1.0,72c448e7bb19cf77cbfc5b79a53808f85dc07f7ab1db42b5e9599ce351740f58,24,True
frozen_lake,32,3,10,3,0.3,0.3,0.48304589153964794,0.0,1.0,72c448e7bb19cf77cbfc5b79a53808f85dc07f7ab1db42b5e9599ce351740f58,24,True
frozen_lake,32,4,10,1,0.1,0.1,0.31622776601683794,0.0,1.0,72c448e7bb19cf77cbfc5b79a53808f85dc07f7ab1db42b5e9599ce351740f58,24,True
frozen_lake,32,5,10,3,0.3,0.3,0.48304589153964794,0.0,1.0,72c448e7bb19cf77cbfc5b79a53808f85dc07f7ab1db42b5e9599ce351740f58,24,True
frozen_lake,32,6,10,2,0.2,0.2,0.4216370213557839,0.0,1.0,72c448e7bb19cf77cbfc5b79a53808f85dc07f7ab1db42b5e9599ce351740f58,24,True
frozen_lake,32,7,10,4,0.4,0.4,0.5163977794943223,0.0,1.0,72c448e7bb19cf77cbfc5b79a53808f85dc07f7ab1db42b5e9599ce351740f58,24,True
frozen_lake,32,8,10,1,0.1,0.1,0.31622776601683794,0.0,1.0,72c448e7bb19cf77cbfc5b79a53808f85dc07f7ab1db42b5e9599ce351740f58,24,True
frozen_lake,33,1,10,2,0.2,0.2,0.4216370213557839,0.0,1.0,bd3b10515582c553b2fe553fecdf89f7066e8f9fb21255dcf38d298bc214b688,24,True
frozen_lake,33,2,10,3,0.3,0.3,0.48304589153964794,0.0,1.0,bd3b10515582c553b2fe553fecdf89f7066e8f9fb21255dcf38d298bc214b688,24,True
frozen_lake,33,3,10,5,0.5,0.5,0.5270462766947299,0.0,1.0,bd3b10515582c553b2fe553fecdf89f7066e8f9fb21255dcf38d298bc214b688,24,True
frozen_lake,33,4,10,4,0.4,0.4,0.5163977794943223,0.0,1.0,bd3b10515582c553b2fe553fecdf89f7066e8f9fb21255dcf38d298bc214b688,24,True
frozen_lake,33,5,10,5,0.5,0.5,0.5270462766947299,0.0,1.0,bd3b10515582c553b2fe553fecdf89f7066e8f9fb21255dcf38d298bc214b688,24,True
frozen_lake,33,6,10,4,0.4,0.4,0.5163977794943223,0.0,1.0,bd3b10515582c553b2fe553fecdf89f7066e8f9fb21255dcf38d298bc214b688,24,True
frozen_lake,33,7,10,5,0.5,0.5,0.5270462766947299,0.0,1.0,bd3b10515582c553b2fe553fecdf89f7066e8f9fb21255dcf38d298bc214b688,24,True
frozen_lake,33,8,10,6,0.6,0.6,0.5163977794943223,0.0,1.0,bd3b10515582c553b2fe553fecdf89f7066e8f9fb21255dcf38d298bc214b688,24,True
frozen_lake,34,1,10,6,0.6,0.6,0.5163977794943223,0.0,1.0,0caf64803526b8856665db40dd62ea54eb01ba2e9ba181f23a3702d02c4fd72e,25,True
frozen_lake,34,2,10,6,0.6,0.6,0.5163977794943223,0.0,1.0,0caf64803526b8856665db40dd62ea54eb01ba2e9ba181f23a3702d02c4fd72e,25,True
frozen_lake,34,3,10,4,0.4,0.4,0.5163977794943223,0.0,1.0,0caf64803526b8856665db40dd62ea54eb01ba2e9ba181f23a3702d02c4fd72e,25,True
frozen_lake,34,4,10,2,0.2,0.2,0.4216370213557839,0.0,1.0,0caf64803526b8856665db40dd62ea54eb01ba2e9ba181f23a3702d02c4fd72e,25,True
frozen_lake,34,5,10,7,0.7,0.7,0.48304589153964794,0.0,1.0,0caf64803526b8856665db40dd62ea54eb01ba2e9ba181f23a3702d02c4fd72e,25,True
frozen_lake,34,6,10,6,0.6,0.6,0.5163977794943223,0.0,1.0,0caf64803526b8856665db40dd62ea54eb01ba2e9ba181f23a3702d02c4fd72e,25,True
frozen_lake,34,7,10,3,0.3,0.3,0.48304589153964794,0.0,1.0,0caf64803526b8856665db40dd62ea54eb01ba2e9ba181f23a3702d02c4fd72e,25,True
frozen_lake,34,8,10,3,0.3,0.3,0.48304589153964794,0.0,1.0,0caf64803526b8856665db40dd62ea54eb01ba2e9ba181f23a3702d02c4fd72e,25,True
frozen_lake,35,1,10,6,0.6,0.6,0.5163977794943223,0.0,1.0,0caf64803526b8856665db40dd62ea54eb01ba2e9ba181f23a3702d02c4fd72e,25,True
frozen_lake,35,2,10,3,0.3,0.3,0.48304589153964794,0.0,1.0,0caf64803526b8856665db40dd62ea54eb01ba2e9ba181f23a3702d02c4fd72e,25,True
frozen_lake,35,3,10,6,0.6,0.6,0.5163977794943223,0.0,1.0,0caf64803526b8856665db40dd62ea54eb01ba2e9ba181f23a3702d02c4fd72e,25,True
frozen_lake,35,4,10,4,0.4,0.4,0.5163977794943223,0.0,1.0,0caf64803526b8856665db40dd62ea54eb01ba2e9ba181f23a3702d02c4fd72e,25,True
frozen_lake,35,5,10,4,0.4,0.4,0.5163977794943223,0.0,1.0,0caf64803526b8856665db40dd62ea54eb01ba2e9ba181f23a3702d02c4fd72e,25,True
frozen_lake,35,6,10,7,0.7,0.7,0.48304589153964794,0.0,1.0,0caf64803526b8856665db40dd62ea54eb01ba2e9ba181f23a3702d02c4fd72e,25,True
frozen_lake,35,7,10,4,0.4,0.4,0.5163977794943223,0.0,1.0,0caf64803526b8856665db40dd62ea54eb01ba2e9ba181f23a3702d02c4fd72e,25,True
frozen_lake,35,8,10,4,0.4,0.4,0.5163977794943223,0.0,1.0,0caf64803526b8856665db40dd62ea54eb01ba2e9ba181f23a3702d02c4fd72e,25,True
frozen_lake,36,1,10,3,0.3,0.3,0.48304589153964794,0.0,1.0,0caf64803526b8856665db40dd62ea54eb01ba2e9ba181f23a3702d02c4fd72e,25,True
frozen_lake,36,2,10,6,0.6,0.6,0.5163977794943223,0.0,1.0,0caf64803526b8856665db40dd62ea54eb01ba2e9ba181f23a3702d02c4fd72e,25,True
frozen_lake,36,3,10,4,0.4,0.4,0.5163977794943223,0.0,1.0,0caf64803526b8856665db40dd62ea54eb01ba2e9ba181f23a3702d02c4fd72e,25,True
frozen_lake,36,4,10,2,0.2,0.2,0.4216370213557839,0.0,1.0,0caf64803526b8856665db40dd62ea54eb01ba2e9ba181f23a3702d02c4fd72e,25,True
frozen_lake,36,5,10,6,0.6,0.6,0.5163977794943223,0.0,1.0,0caf64803526b8856665db40dd62ea54eb01ba2e9ba181f23a3702d02c4fd72e,25,True
frozen_lake,36,6,10,6,0.6,0.6,0.5163977794943223,0.0,1.0,0caf64803526b8856665db40dd62ea54eb01ba2e9ba181f23a3702d02c4fd72e,25,True
frozen_lake,36,7,10,2,0.2,0.2,0.4216370213557839,0.0,1.0,0caf64803526b8856665db40dd62ea54eb01ba2e9ba181f23a3702d02c4fd72e,25,True
frozen_lake,36,8,10,4,0.4,0.4,0.5163977794943223,0.0,1.0,0caf64803526b8856665db40dd62ea54eb01ba2e9ba181f23a3702d02c4fd72e,25,True
frozen_lake,37,1,10,5,0.5,0.5,0.5270462766947299,0.0,1.0,2d427f5ed678eb6e626b065a56c7c824caffceb3ec46c9d9546c7ccf5ddfc53e,19,True
frozen_lake,37,2,10,5,0.5,0.5,0.5270462766947299,0.0,1.0,2d427f5ed678eb6e626b065a56c7c824caffceb3ec46c9d9546c7ccf5ddfc53e,19,True
frozen_lake,37,3,10,7,0.7,0.7,0.48304589153964794,0.0,1.0,2d427f5ed678eb6e626b065a56c7c824caffceb3ec46c9d9546c7ccf5ddfc53e,19,True
frozen_lake,37,4,10,5,0.5,0.5,0.5270462766947299,0.0,1.0,2d427f5ed678eb6e626b065a56c7c824caffceb3ec46c9d9546c7ccf5ddfc53e,19,True
frozen_lake,37,5,10,5,0.5,0.5,0.5270462766947299,0.0,1.0,2d427f5ed678eb6e626b065a56c7c824caffceb3ec46c9d9546c7ccf5ddfc53e,19,True
frozen_lake,37,6,10,2,0.2,0.2,0.4216370213557839,0.0,1.0,2d427f5ed678eb6e626b065a56c7c824caffceb3ec46c9d9546c7ccf5ddfc53e,19,True
frozen_lake,37,7,10,2,0.2,0.2,0.4216370213557839,0.0,1.0,2d427f5ed678eb6e626b065a56c7c824caffceb3ec46c9d9546c7ccf5ddfc53e,19,True
frozen_lake,37,8,10,4,0.4,0.4,0.5163977794943223,0.0,1.0,2d427f5ed678eb6e626b065a56c7c824caffceb3ec46c9d9546c7ccf5ddfc53e,19,True
frozen_lake,38,1,10,3,0.3,0.3,0.48304589153964794,0.0,1.0,1f55f9d199573ea5c2af2ddb1d05fa505405012a2d839780ebf5a595230a372e,17,True
frozen_lake,38,2,10,2,0.2,0.2,0.4216370213557839,0.0,1.0,1f55f9d199573ea5c2af2ddb1d05fa505405012a2d839780ebf5a595230a372e,17,True
frozen_lake,38,3,10,4,0.4,0.4,0.5163977794943223,0.0,1.0,1f55f9d199573ea5c2af2ddb1d05fa505405012a2d839780ebf5a595230a372e,17,True
frozen_lake,38,4,10,6,0.6,0.6,0.5163977794943223,0.0,1.0,1f55f9d199573ea5c2af2ddb1d05fa505405012a2d839780ebf5a595230a372e,17,True
frozen_lake,38,5,10,2,0.2,0.2,0.4216370213557839,0.0,1.0,1f55f9d199573ea5c2af2ddb1d05fa505405012a2d839780ebf5a595230a372e,17,True
frozen_lake,38,6,10,4,0.4,0.4,0.5163977794943223,0.0,1.0,1f55f9d199573ea5c2af2ddb1d05fa505405012a2d839780ebf5a595230a372e,17,True
frozen_lake,38,7,10,2,0.2,0.2,0.4216370213557839,0.0,1.0,1f55f9d199573ea5c2af2ddb1d05fa505405012a2d839780ebf5a595230a372e,17,True
frozen_lake,38,8,10,2,0.2,0.2,0.4216370213557839,0.0,1.0,1f55f9d199573ea5c2af2ddb1d05fa505405012a2d839780ebf5a595230a372e,17,True
frozen_lake,39,1,10,2,0.2,0.2,0.4216370213557839,0.0,1.0,ce84a1917c64c8514cfe4fed7feb4e73de06955293f949057f59b211fc9424f3,17,True
frozen_lake,39,2,10,6,0.6,0.6,0.5163977794943223,0.0,1.0,ce84a1917c64c8514cfe4fed7feb4e73de06955293f949057f59b211fc9424f3,17,True
frozen_lake,39,3,10,2,0.2,0.2,0.4216370213557839,0.0,1.0,ce84a1917c64c8514cfe4fed7feb4e73de06955293f949057f59b211fc9424f3,17,True
frozen_lake,39,4,10,2,0.2,0.2,0.4216370213557839,0.0,1.0,ce84a1917c64c8514cfe4fed7feb4e73de06955293f949057f59b211fc9424f3,17,True
frozen_lake,39,5,10,2,0.2,0.2,0.4216370213557839,0.0,1.0,ce84a1917c64c8514cfe4fed7feb4e73de06955293f949057f59b211fc9424f3,17,True
frozen_lake,39,6,10,3,0.3,0.3,0.48304589153964794,0.0,1.0,ce84a1917c64c8514cfe4fed7feb4e73de06955293f949057f59b211fc9424f3,17,True
frozen_lake,39,7,10,3,0.3,0.3,0.48304589153964794,0.0,1.0,ce84a1917c64c8514cfe4fed7feb4e73de06955293f949057f59b211fc9424f3,17,True
frozen_lake,39,8,10,5,0.5,0.5,0.5270462766947299,0.0,1.0,ce84a1917c64c8514cfe4fed7feb4e73de06955293f949057f59b211fc9424f3,17,True
frozen_lake,40,1,10,0,0.0,0.0,0.0,0.0,0.0,99673d5a7ac3388019126572966801544f7ba97621fcbd31f33c35ba6d6f0154,18,True
frozen_lake,40,2,10,2,0.2,0.2,0.4216370213557839,0.0,1.0,99673d5a7ac3388019126572966801544f7ba97621fcbd31f33c35ba6d6f0154,18,True
frozen_lake,40,3,10,2,0.2,0.2,0.4216370213557839,0.0,1.0,99673d5a7ac3388019126572966801544f7ba97621fcbd31f33c35ba6d6f0154,18,True
frozen_lake,40,4,10,3,0.3,0.3,0.48304589153964794,0.0,1.0,99673d5a7ac3388019126572966801544f7ba97621fcbd31f33c35ba6d6f0154,18,True
frozen_lake,40,5,10,1,0.1,0.1,0.31622776601683794,0.0,1.0,99673d5a7ac3388019126572966801544f7ba97621fcbd31f33c35ba6d6f0154,18,True
frozen_lake,40,6,10,1,0.1,0.1,0.31622776601683794,0.0,1.0,99673d5a7ac3388019126572966801544f7ba97621fcbd31f33c35ba6d6f0154,18,True
